Neurodiversity,Posted By,Employer,Time Posted,Content,Reactions,Timestamp Collected,Post URL,Hierarchy,Post ID,Comment ID
Bipolar,Other,an Associate 1,a year,Lack of sleep can trigger episodes. I would think hard about whether you need to make a big change to a practice area that doesn’t regularly expect these hours/late nights. 1800-2000 Mon-Sat 8-8/9pm is doable in biglaw. But you have to consciously seek it out,4,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,138
Bipolar,Author,Authoran Associate,a year,I’m on such a strong dose of vraylar that it’s basically impossible to be full on manic. I feel hypo sometimes but not really possible (from what I’ve experienced) to have a full on episode,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,2,3,139
Bipolar,Other,an Associate 1,a year,"You know your own situation most, but in my opinion, it’s not something to mess around with just so that you can do one specific job. (My dad is bipolar).","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,3,3,140
Bipolar,Author,Authoran Associate,a year,"My practice group is kinda in the middle for workload expectations. Not an m&a associate lol. But you’re right. If it did really happen, I’d just take medical leave for “surgery” until things smooth out",,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,4,3,141
Bipolar,Other,an Associate 1,a year,"I mean this respectfully, but you seem like you’re a bit in denial. A genuine manic episode is not something where you will have the insight you need to do something strategic like that. You would likely end up doing some wild stuff at work that would potentially get you fired or, God forbid, disbarred.

I’m not trying to say this to freak you out or be a downer, but I just don’t think this approach is necessarily realistic.","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,5,3,142
Bipolar,Other,an Associate 9,a year,Who is working 6 days a week/12-13 hours a day to bill 1800 hours???,"1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,6,3,143
Bipolar,Other,an Associate 1,a year,"A9 I mean working within those hours, not working every single one of those hours. Basically no nights and one day off a week. Not ideal, but better than any practice that deprives you of sleep regularly","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,7,3,144
Bipolar,Author,Authoran Associate,a year,"A1 everyone’s different and I’d be cautious of making commentary like that about bipolar people as someone who doesn’t have the disease, even if your dad did. My first and every other episode I was very cognizant of it from the start and sought out help. I wasn’t cognizant of how bad i looked or the extent of it, but I certainly have the insight to know “shit, I’m in an episode right now.” For instance, my first episode, I had never heard of bipolar before in my life and thought it just meant “craz.” First week of no sleep I took a few online tests and self diagnosed without having any prior knowledge. I obviously had a doctor confirm my diagnosis but I was 100% right.

Did I act like a fool while thinking I was like on a higher plane of existence then everyone else? Sure. But I had clear consciousness of the fact that it wasn’t normal and I need meds.

On top of that, any severe episode I’ve had has been managed by upping my regulars and getting daily klonopin. All I have to do is email one line to my doctor and walk down the street to grab it. I can do that even if I’m tripping lol.

And luckily, my family and friends and therapist are very conscious of when I become hyper verbal and supplement my awareness.

I think family members of bipolar who are non-bipolar have a justified but skewed understanding of the disease because of the trauma they experience living alongside it. I’m not in denial, your father might have been, but I’ve never had an episode without knowing it.

It’s also pretty obvious when you start hallucinating. If I’m seeing things or think dead people are talking to me, I don’t have to question I’m manic and need more meds.

Im not messing around with anything…I take it very seriously and as a minority women who has experienced severe employment discrimination in my life having a prestigious job like this is necessary to jumpstart a career that was going nowhere.",,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,8,3,145
Bipolar,Author,Authoran Associate,a year,"Also you’re kinda implying that bipolar folks can’t do big law. I would hate it, but I could tolerate any practice and as this whole thread shows, there’s many who have survived big law for years while managing it successfully.",,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,9,3,146
Bipolar,Author,Authoran Associate,a year,"E.g. Winston Churchill downed a bottle of champagne everyday for lunch, had no bipolar meds, and still lead a country successfully through a war. Pretty sure with meds and support I can stay up late to push paper for 2-5 years before I get out. And I could stay and make partner too, I just have no desire to because I’m not waiting 10+ years to get a million dollar salary when my clients make 15M on one transaction for two years of work at the age of like 29",,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,10,3,147
Bipolar,Other,an Associate 1,a year,"OK, whatever works for you. You posted concerned you wouldn’t be able to handle it. If you think you can, that’s great. Good luck.","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,11,3,148
Bipolar,Other,an Associate 1,a year,"OK, whatever works for you. You posted concerned you wouldn’t be able to handle it. If you think you can, that’s great. Good luck.",1,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,149
Bipolar,Other,an Associate 2,a year,"I am bipolar 1. I decided this summer as a midlevel that I am not meant to work at a law firm. It’s just not right for me due to the stress of the billable hour and the demands of the partners and clients. I’ve lateraled twice after mood swings and this time I know it’s just me not being able to thrive doing high pressure law at a firm.

I am going to a less stressful but still high paying in house job (pays on the Cravath Scale) with stable hours (9-5:30), no weekend work, and like 50 paid vacation days. The company is in the mental healthcare industry and heavily emphasizes employee wellness and provides therapy benefits as well as other quality of life benefits.

Being bipolar is hard. Being an attorney is hard. The two together is very hard. Biglaw may not be the right environment for you as a bipolar attorney and that isn’t your fault. There are opportunities out there that may be better for your mental health and wellness.",8,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,150
Bipolar,Other,a Deputy General Counsel 1,a year,What an incredible opportunity. I’m so glad you found somewhere with such great benefits!,"5
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,2,3,151
Bipolar,Other,an Associate 2,a year,I actually had two offers from companies in the mental health space. I didn’t set out to be in that industry but somehow I gravitated to those roles and they were both solid. Our condition is terrible but it can be manageable and I hope this move helps me do that a bit better.,"3
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,3,3,152
Bipolar,Author,Authoran Associate,a year,"How many years exactly before you were able to go in house? I’m 1 too. It sucks. My meds are super strong (vraylar) and I feel like they fight of any extreme mania, but I definitely feel constantly swinging between hypo mania and just like severe (partially circumstantial, bc this job sucks) depression.","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,4,3,153
Bipolar,Author,Authoran Associate,a year,"And people don’t get that this is a physical disability. It affects sleep, energy levels, appetite, and even vision when things get bad (my hallucinations before medicine were serious). And there’s so much stigma. I would never tell anyone. People call the cops on bipolar people for any minor disturbance like it’s their civic duty. So I feel like if people knew at work and I got upset one day, I could just be 51-50’d like that","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,5,3,154
Bipolar,Other,an Associate 2,a year,"Yeah definitely don’t disclose it. It’s never worth it and will be used against you. But you’re 100% right, it is a physical illness even more than it is a “mental illness”. Our bodies go through incredible changes with these mood fluctuations and sleep is probably the most important thing effected and the most important thing to have an effect. Most people have no idea what a manic episode feels like or does to the body, though depression is becoming better understood by most people. I’m a 4th year to answer your question.","2
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,6,3,155
Bipolar,Other,a Deputy General Counsel 1,a year,Totally agree that you can’t ever disclose. I feel like people “get” depression but bipolar is squarely in the realm of “crazy” to so many folks.,"1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,7,3,156
Bipolar,Author,Authoran Associate,a year,Totally. I think only 1-2 of my friends even know about it because I’m cautious of the stigma. People throw bipolar around on tv and in convos like it’s an acceptable slur,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,8,3,157
Bipolar,Other,an Associate 11,a year,"A2: Which company, if you don't mind me asking? Sounds amazing",,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,9,3,158
Bipolar,Other,an Associate 2,a year,I won’t share which company but it’s big pharma.,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,10,3,159
Bipolar,Other,an Associate 2,a year,I won’t share which company but it’s big pharma.,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,160
Bipolar,Other,a Deputy General Counsel 1,a year,"Bipolar and BigLaw is such a difficult combination. I’m so sorry you’re dealing with this. I made it work for nearly a decade but it was so hard and I had so many really rough periods. The stress and lack of sleep caused a lot of mood issues and made finding the right medication balance really hard because no medication can undo prolonged sleep deprivation, and as you know, changing medications means lots of side effects to deal with (yay lithium tremors!). The worst times were when work stress would overlap with personal stress.

I ultimately decided to go in-house as a senior associate. There were lots of other reasons I made that choice, but this is the one that should have been the deciding factor. I am SO much more stable these days. I’ve reduced or stopped multiple medications and my moods are still very manageable. I no longer feel like a zombie! I tell people this all the time, but I truly didn’t know how bad BigLaw was for me until I left. I was hanging on by a thread for years and just wasn’t thinking clearly enough or didn’t have enough perspective to really understand why until I left. Not only do I get enough sleep now, but I also have time to consistently do the things that help me stay stable like exercise and eat regular balanced meals.

I love my job now, but I’ll admit that it’s hard to feel held back by your mental health. It feels incredibly unfair, and it’s even harder when you can’t really talk about it and even if you did, people wouldn’t understand. I don’t know if I’ll ever get over that feeling, but I suppose most of us feel the same way about how much being bipolar sucks.",5,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,161
Bipolar,Other,an Associate 2,a year,Well said.,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,2,3,162
Bipolar,Author,Authoran Associate,a year,"Thanks for this. I don’t know how you did a decade, especially before (partial) remote! I’m trying to get out by end of second or third year","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,3,3,163
Bipolar,Other,a Deputy General Counsel 1,a year,"Honestly, I had a lot of student loans to pay off that kept me there, and a REALLY excellent group. I never disclosed my diagnosis but I think they sort of knew. I had a few really tragic events occur during my tenure at the firm and I’ve always thought that a few of our partners had a lot of sympathy for me for those things that spilled into how they treated me/my mental health more generally.",,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,4,3,164
Bipolar,Author,Authoran Associate,a year,Oh yeah I only disclosed in a confidential HR session to get accommodations. Would never let the firm or peer know. That would be like asking for discrimination. Glad to hear you had some support during the rough time and that in house is much better!,"3
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,5,3,165
Bipolar,Other,a Deputy General Counsel 1,a year,"I hope you find something that’s a better fit for you. I wish I had learned something during my tenure at the firm that would be helpful to you now. Really I just have so much sympathy for you. Maybe one thing I’ll say is that this job isn’t worth your life, so I’d you do get to the point where it’s that bad (I had one period that was very dark and scary for me and I had to get some pretty intense support to pull out of it), don’t hesitate to ask for help. This job won’t be anything to you if you’re gone. Hang in there, OP.","2
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,6,3,166
Bipolar,Author,Authoran Associate,a year,"I agree I’d bail or take off medical leave (obviously NOT mental health leave) before letting it get to me. Luckily, the lack of sleep hasn’t triggered anything yet.","2
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,7,3,167
Bipolar,Author,Authoran Associate,a year,"I agree I’d bail or take off medical leave (obviously NOT mental health leave) before letting it get to me. Luckily, the lack of sleep hasn’t triggered anything yet.",2,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,168
Bipolar,Author,an Associate 3,a year,"Not bipolar but have ADHD, it’s incredibly hard and actively trying to get out of big law because I can’t handle it.",3,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,169
Bipolar,Author,an Associate 4,a year,"People are lying. People lie about how much they work, how little they sleep, how important they are, etc.",3,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,170
Bipolar,Author,an Associate 5,a year,"Not bipolar and I can’t do less than 8 hours for more than a few nights. But that’s not a helpful answer.

People surviving on 1-3 are using drugs.",2,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,171
Bipolar,Author,Authoran Associate,a year,Yeah I don’t think it’s talked about much more on FB like it used to be but I don’t believe people pulling b2b 12+ days are not doing drugs…..,"1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,2,3,172
Bipolar,Other,an Associate 7,a year,I pull those days once in a while and do not do drugs (including caffeine). I am just depressed for a month after a week like that 🥲,"1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,3,3,173
Bipolar,Other,an Associate 5,a year,Once in a while is not regularly. I’m talking about people who don’t his weekly+. Even I can pull a monthly all nighter and i’m the worlds biggest baby without sleep.,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,4,3,174
Bipolar,Other,an Associate 5,a year,Once in a while is not regularly. I’m talking about people who don’t his weekly+. Even I can pull a monthly all nighter and i’m the worlds biggest baby without sleep.,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,175
Bipolar,Other,an Associate 6,a year,Following (yup!),,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,176
Bipolar,Other,an Associate 8,a year,"It’s very hard. I’m relieved to see there are others. The constant pressure to perform, work long hours, and take critical feedback takes it’s toll. And it makes it difficult to make time for the exercise and healthy eating and sleep that are necessary for managing the disease. It feels very lonely when partners ask why I’m having trouble with things and it stems from the disease. Will do my best until Im fired or figure out something else to do.",3,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,177
Bipolar,Other,an Associate 6,a year,"Just be careful with accommodations. Have a friend that went “part time” temporarily to get some treatments and such and now is “part time” for the pay but still swinging close to BL hours. But it is cool that law firms do recognize it without firing someone.

We’ll all get through this fam",1,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,178
Bipolar,Author,Authoran Associate,a year,Yeah would never ask for a reduced schedule. Feel like that’s a death sentence at most places. But I heard Orrick promoted to partner several reduced. That’s definitely an outlier though,"2
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,2,3,179
Bipolar,Author,Authoran Associate,a year,Yeah would never ask for a reduced schedule. Feel like that’s a death sentence at most places. But I heard Orrick promoted to partner several reduced. That’s definitely an outlier though,2,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,180
Bipolar,Author,an Associate 10,a year,"Yeah I’ve ended up triggering hypomanic episodes due to lack of sleep. But hey, I bill harder than ever for a few days. And then I bill nothing for the next week",1,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,181
Bipolar,Other,an Associate 2,a year,#relate,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,2,3,182
Bipolar,Author,Authoran Associate,a year,"Ask your doctor for stronger and newer drugs. If you’ve “failed” the standard lithium, depakote, seroquel etc, you can easily get a prior auth for latuda or vraylar. They are SO much stronger and don’t have the same stomach upset issues. I’ve done three b2b days with 0-3 hours of sleep and have never had (or only a hint of) a hypo manic episode",,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,3,3,183
Bipolar,Author,Authoran Associate,a year,The fact that you’ve had hypomanic episodes on the drug your on should be justification enough for a prior auth. You may need to try one more of the old school drugs first (but like lithium is legit just a random element on the periodic table people just experimented with in like the 40s when lobotomy was popular lol) vraylar and latuda are based on decades of refined research and also have several levels of potency you can ramp up if you’re feeling manic. DM me if you want more info,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,4,3,184
Bipolar,Author,Authoran Associate,a year,The fact that you’ve had hypomanic episodes on the drug your on should be justification enough for a prior auth. You may need to try one more of the old school drugs first (but like lithium is legit just a random element on the periodic table people just experimented with in like the 40s when lobotomy was popular lol) vraylar and latuda are based on decades of refined research and also have several levels of potency you can ramp up if you’re feeling manic. DM me if you want more info,,9/20/24 10:35,https://www.fishbowlapp.com/post/any-bipolar-associates-find-pulling-these-hours-just-like-significantly-harder-than-others-people-talk-about-working,1,3,185
Bipolar,Other,a Senior Director 1,8 months,"It sounds like you don’t have boundaries for yourself.

When you set boundaries for others, you also set them for yourself.

Calls you during work? Don’t pick up.

Texts you a novel? Respond at the end of the day.

Don’t want to respond to each piece in detail? Don’t. Empathize with her struggle “That must have been so difficult.” “I’m sorry your day was tough.” “I hope you’re able to work this out with your HR.”

She makes you feel bad? Express your struggle in bandwidth. Apologize you cannot show up for yourself, your job, and your husband while showing up for her 24/7. Suggest therapy. Suggest online sources. Suggest nothing. Not for you to solve.

Resist the urge to solve people’s problems for them (as I write this to help solve your problems).

She persists because she elicits a response from you. Fires die in the absence of oxygen. You are giving the situation oxygen.",15,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,186
Bipolar,Author,Authora HR and Payroll Manager,8 months,"I’ve been doing some of this already. It doesn’t seem to have an effect. I plan to gently yet clearly express that I can’t be her go to for everything, especially during work. There are some tactics I plan to try next, thanks to other comments as well. Appreciate your feedback!",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,2,4,187
Bipolar,Author,Authora HR and Payroll Manager,8 months,"I’ve been doing some of this already. It doesn’t seem to have an effect. I plan to gently yet clearly express that I can’t be her go to for everything, especially during work. There are some tactics I plan to try next, thanks to other comments as well. Appreciate your feedback!",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,188
Bipolar,Author,a Chief Executive Officer 1,8 months,"After a litany of texts maybe “wow seems like you’re feeling stressed. Are your meds helping?”

I’d suggest keeping any discussions focused on her med compliance. If you respond at all.

She is coming to you because you maybe one of few people who listen",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,189
Bipolar,Other,,8 months,"“Are your med helping” is an open-ended question that would keep OP engaged in a conversation she does not have the time nor the energy for. Also, discussions about the efficacy of meds should take place between the friend and the friend’s primary care physician or whoever is prescribing those meds

“ Wow, that situation seems stressful. I hope the counselor/ therapist (if friend is seeing one) will be able to discuss it with you, help you walk through it.” would be a short and empathetic answer.",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,2,4,190
Bipolar,Other,,8 months,"“Are your med helping” is an open-ended question that would keep OP engaged in a conversation she does not have the time nor the energy for. Also, discussions about the efficacy of meds should take place between the friend and the friend’s primary care physician or whoever is prescribing those meds

“ Wow, that situation seems stressful. I hope the counselor/ therapist (if friend is seeing one) will be able to discuss it with you, help you walk through it.” would be a short and empathetic answer.",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,191
Bipolar,Other,Authora HR and Payroll Manager,8 months,"I feel like I'm her career advisor, therapist, and parent instead of her friend. I hate it. She calls at least 3 times a day, even while I'm working, and if I don't pick up she immediately texts me a book. I'm getting overwhelmed and frustrated and I can't constantly be focused on her when I have my own life and problems to deal with!! Setting boundaries doesn't work, she doesn't respect them.",4,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,192
Bipolar,Other,a Senior Associate 1,8 months,"If she doesn't respect boundaries you may need to cut her out of your life. Her behavior isn't acceptable you can live with Bipolar disorder and not need to call out excessively from work and can get your work done satisfactorily. Some people choose to use their mental illness to excuse unacceptable behavior. That said I wonder how you interact with her and other people who come to you with HR or ADA compliance issues, ""Bipolar whisperer"" is such an offensive phrase. Whisperer is a term usually used about communicating with animals not humans. Stuff like this is why I never disclose my medical diagnosis to anyone or seek accommodations for it.","4
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,2,4,193
Bipolar,Other,a Senior Associate 1,8 months,"If she doesn't respect boundaries you may need to cut her out of your life. Her behavior isn't acceptable you can live with Bipolar disorder and not need to call out excessively from work and can get your work done satisfactorily. Some people choose to use their mental illness to excuse unacceptable behavior. That said I wonder how you interact with her and other people who come to you with HR or ADA compliance issues, ""Bipolar whisperer"" is such an offensive phrase. Whisperer is a term usually used about communicating with animals not humans. Stuff like this is why I never disclose my medical diagnosis to anyone or seek accommodations for it.",4,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,194
Bipolar,Other,an Attorney 1,8 months,"You need to clearly state that you cannot help her during your workday. That the pattern you are in is not OK.

Separately, you need to tell her that you need some space, and that the level of support she's been needing is more than you can give.

Tell her you need to step back from the friendship for a bit and then do so.",1,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,195
Bipolar,Author,Authora HR and Payroll Manager,8 months,"Yes I have stopped the workday communication because it was detrimental to everyone. I think you’re right about addressing the issue of support. I can’t be that for her, and I plan to clearly but gently communicate that to her. Perhaps she doesn’t realize the effect it has on me.",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,2,4,196
Bipolar,Author,Authora HR and Payroll Manager,8 months,"Yes I have stopped the workday communication because it was detrimental to everyone. I think you’re right about addressing the issue of support. I can’t be that for her, and I plan to clearly but gently communicate that to her. Perhaps she doesn’t realize the effect it has on me.",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,197
Bipolar,Author,Authora HR and Payroll Manager,8 months,This is partly your fault. Set boundaries end of discussion.,1,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,198
Bipolar,Author,Authora HR and Payroll Manager,8 months,"So you missed the part where I said I have tried setting boundaries but they aren’t being respected. I also don’t want to lose a 20+ year friendship when I know there’s a chance to save it, with the right tools. It is partly my fault, I accept that. But “end of discussion” doesn’t leave room for growth and change, which I believe is possible.",,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,2,4,199
Bipolar,Other,an Attorney 2,8 months,"The fact that boundaries aren’t being respected is your fault. No one is stopping you from cutting her off, including blocking her to make a point. And if it’s not bad to the point where you need to block her, then why are you on here writing novels to us about your problems?","1
reactions",9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,3,4,200
Bipolar,Other,an Attorney 2,8 months,"The fact that boundaries aren’t being respected is your fault. No one is stopping you from cutting her off, including blocking her to make a point. And if it’s not bad to the point where you need to block her, then why are you on here writing novels to us about your problems?",1,9/20/24 10:35,https://www.fishbowlapp.com/post/so-i-have-a-longtime-friend-that-keeps-coming-to-me-for-hr-advice-and-she-wants-me-to-give-her-permission-to-use-her-ada-accommodations-we,1,4,201
