Neurodiversity,Posted By,Employer,Time Posted,Content,Reactions,Timestamp Collected,Post URL,Hierarchy,Post ID,Comment ID
OCD,Author,a Business Analyst 1,a month,"OP I’m so sorry this is happening, but my first advice is don’t just get out, do your homework, find your money. Make sure you know where his is and then start your process to get out. You need to have a plan.
And what I will say, is people like this, I call black clouds. They won’t take responsibility for anything, they gaslight you into thinking it’s all your fault, and when they ask the question of why me they don’t realize that as they move the black cloud over their head moves with them and they refused to realize they are the black cloud. And it never changes until they get that and don’t get that. Best of luck!",3,9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,1,3,81
OCD,Author,McKinsey & Company 1,a month,Leave that foo,1,9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,1,3,82
OCD,Other,Advocate Aurora 1,a month,Yesss! This made me chuckle lol,"2
reactions",9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,2,3,83
OCD,Other,Advocate Aurora 1,a month,Yesss! This made me chuckle lol,2,9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,1,3,84
OCD,Other,an Analyst 1,a month,"Dump him, better to be alone than with the wrong person. Ick",2,9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,1,3,85
OCD,Other,a Graphic Designer 1,a month,"LEAVE THE RELATIONSHIP. Youre dating a parasite. Your partner feeds on you. He gains joy from belittling you. A narcissist. By putting you down, they get dopamine. They thrive on bullying others to bring up their own ego. The more useless they are, the more they need to bring you down to their level.",2,9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,1,3,86
OCD,Other,Advocate Aurora 1,a month,Don’t waste anymore time with some one that does not find value in you. Sounds like you are putting way too much stress on yourself taking care of a man child! You deserve better. I’d rather be alone than with someone who’s not pulling his weight in the relationship. Especially if he ain’t my husband…,1,9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,1,3,87
OCD,Other,a Patient Case Coordinator 1,18d,I think it's the end of the road for the two of you. Best of luck!,,9/20/24 12:03,https://www.fishbowlapp.com/post/is-it-time-to-end-things-when-you-think-of-how-your-life-would-be-easier-if-you-were-single-i-feel-like-im-wasting-my-life-with,1,3,88
OCD,Other,a Senior Manager 1,3 months,"My wife does/did. I found that therapy was the most helpful for her, some mix of meds while also trying to learn self compassion and trying to work with her boss.

You are certainly not alone in how hard this is. Happy to message if you like; the first several months of us both at work were probably the hardest.",8,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,89
OCD,Other,a Founder 1,3 months,"This is way more common than people recognize. I struggled to varying degrees for about 4 years. It does get better, but it requires support and potentially medication (in my case, I needed high dose antihistamines to calm my immune system after giving birth, but it took a while to get this diagnosis). Please be gentle with yourself during this time. If you can take more time off, go part-time, or work from home, I highly recommend it. In retrospect, I wish I had listened to my body more. Also - your career will be here when you are ready, so don’t feel like you have to keep the same pace that you did before; it’s just temporary.

Doctors you can ask for help: OBGYN, PCP, therapist, any specialist that you have an upcoming appointment with, your child’s pediatrician - they can all either help or point you in the right direction.",4,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,90
OCD,Other,a Principal Consultant 1,3 months,"It is more common than you think and it is not your fault ♥️ I’m still struggling with it after nearly 2 years

Everyone has a unique situation and experience and it requires self awareness (which you have) confidence building activities and boundaries (which many people struggle with)

Additionally support from your line manager and mentor to set you up for success x",2,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,91
OCD,Other,PwC 1,3 months,"Hi, I had a very hard time when I came back after Mat leave. Big 4 is very freaking demanding and doesn't leave much time for anything else. In my case I went to a 80% reduced schedule and that allowed me to nit work the ""extra"" aka nights and weekends. This gave me time with my son and allowed me to reduce my workload so I wasn't rushing/ exhausted and not doing my best. Yes the pay cut sucks but if u can make it work I highly recommend it. I wouldn't still be at a big 4 without this option.",3,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,92
OCD,Other,PwC 3,3 months,"Hi P1, how long can we work 80% schedule? Did it impact your promotion?",,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,2,4,93
OCD,Other,PwC 3,3 months,"Hi P1, how long can we work 80% schedule? Did it impact your promotion?",,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,94
OCD,Other,a Project Manager 1,3 months,"You are not alone feeling this way. I still do after 3 yrs from having my last. I manage it a little better now than initially. I used to feel so efficient at work and after having kiddos I immediately felt as if I lost part of my memory. I became really hard on myself, and lost a lot of confidence. Therapy has been extremely helpful and support from friends and loved ones. Continue to talk about it as you are doing now and get support. Most importantly don’t be hard on yourself. You are stronger than you think ;)",4,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,95
OCD,Other,EY 1,3 months,You will feel you are not doing enough at work or home. But you are. Give yourself some grace.,2,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,96
OCD,Other,Deloitte 1,3 months,"I almost got hospitalized before realizing that I have a mild postpartum OCD with major depression and anxiety. Currently on medical leave and doing group therapy, individual therapy and taking medications.",1,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,97
OCD,Other,Deloitte 1,3 months,"I regret not talking to a psychologist earlier. I suffered silently for too long. I vented online a lot but kept white knuckling through all of it.

Don’t Google it. Just talk to a perinatal mental health specialist, not just a random psychiatrist/therapist.","1
reactions",9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,2,4,98
OCD,Other,PwC 2,3 months,What were your symptoms if you don’t mind sharing,"1
reactions",9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,3,4,99
OCD,Other,PwC 2,3 months,What were your symptoms if you don’t mind sharing,1,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,100
OCD,Other,EY,3 months,"I can’t thank everyone enough for the comments. I have truly, fundamentally not been okay. There are not too many newer moms in our team, and it just felt like I’m the broken one. I’m sorry that people have experienced this but I don’t feel as alone.
I reached out to my doctor about a new post partum drug and am trying all the other things. But it looks like time and work are needed to overcome.",3,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,101
OCD,Other,a Senior Manager 2,3 months,EY offers career coaching to new parents transitioning back. I have loved the program and done it with all of my children. Check the materials from the leave team for the link to sign up. Lyra is also available.,1,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,102
OCD,Other,EY 2,3 months,"I took an extended leave after my second and woke up in a panic one morning about 4-6 weeks out from starting back and my son starting daycare. That turned in to terrible depression and anxiety and sent me spiraling and I found out you can have PPD/PPA start that late after giving birth. I had no idea. It was bad but once I found a med that worked for me, it helped me get my wits back and think a bit more rationally and clearly.

I understand what it’s like to be the only mom on the team. So many don’t understand or empathize. It’s a tough road. From that point, I requested to only have a female who is a mom as a counselor. I had to go on a FWA to maintain any sort of decent schedule. It did get better, but it took a lot of people getting involved to help find something that would work for me/my family.",,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,103
OCD,Other,Westfield Insurance 1,2 months,A therapist really helped me. It took me quite a bit of time to get used to my new life as a mother. Going from living for yourself to living for this tiny baby is such a mindset shift. Let alone trying to juggle work! Im praying for you 🙏🏼,,9/20/24 12:03,https://www.fishbowlapp.com/post/ive-been-back-at-work-for-a-few-months-after-mat-leave-but-i-am-really-struggling-i-think-its-a-severe-case-of-ppdaocd-im-the,1,4,104
OCD,Other,Edelman 1,4 months,Yes. I also live with OCD. I really believe the stigma will continue to exist until it’s normalized.,1,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,105
OCD,Other,an Associate Creative Director 1,4 months,"I live with it too but OCD also has its benefits, especially for employers. For starters, CDs, PMs and producers love me b/c I deliver buttoned-up work on time and constantly communicate with all stakeholders throughout the assignment process.

If you do decide to have the conversation, don’t go in sheepishly and apologizing for what you think are failures on your part. Go in confidently like a journalist reporting on all the facets that make you, you, and how they benefit the team. Also, humor goes a long way.",4,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,106
OCD,Other,a Creative Director 1,4 months,"I pretty much assume all creatives have OCD.

But in all seriousness, if you have a medically diagnosed condition, I would bring it up with your manager if it’s affecting your work life in certain ways and you trust that person to hold in private something told in confidence.",,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,107
OCD,Other,a Copywriter 1,4 months,"diagnosed bipolar I and I go out of my way to not talk about it, ever, in a professional setting. frankly, the stigma is real. if it isn't affecting your work, then why invite judgment. even if it's not like, bad judgment, just.... forget it. do you.",3,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,108
OCD,Other,a Copywriter 1,4 months,i also should probably acknowledge that certain illnesses/disorders carry different stigmas so ymmv.,"2
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,2,5,109
OCD,Other,a Copywriter 1,4 months,i also should probably acknowledge that certain illnesses/disorders carry different stigmas so ymmv.,2,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,110
OCD,Other,Publicis 1,4 months,"My creative partner is autistic, and the best decision was to disclose it to our manager since it helps explain a lot of situations that otherwise could've been misinterpreted",1,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,111
OCD,Other,a Creative Director 2,4 months,Just got fired in part for reasons related to ADHD. I wish I had disclosed sooner. It might have made a difference.,3,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,112
OCD,Other,a Strategy Director 1,4 months,"I am in Canada, so I don't know where you are or what the laws are like, but I have AuDHD and I disclose. At the very least I recommend disclosing to HR and your direct manager.

1. I have two conditions tied to a perception of performance so I do it to protect myself
2. It gives your manager a chance to know and manage you better
3. I promise you that your masking abilities have probably softened since the Pandemic so if you're going into the office occasionally it's something someone somewhere has noticed",1,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,113
OCD,Other,a Senior Strategist 1,4 months,Is AuDHD the French Canadian version of ADHD?,,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,2,5,114
OCD,Other,a Strategy Director 1,4 months,"@SS1 proche, mais pas encore là.",,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,3,5,115
OCD,Other,a Strategy Director 1,4 months,"@SS1 proche, mais pas encore là.",,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,116
OCD,Other,an Associate Creative Director 2,4 months,"I have OCD as well. Although it’s not the kind people think they know (nervously organizing things). It’s the kind where I obsess about my health constantly. It reached a real breaking point during the pandemic, as you might imagine.

So I ended up confiding in my bosses. I think it helped explain things and made them more empathetic. At the same time, it felt like I had had “othered” myself in a negative way.

There’s still some stigma. If it’s not majorly impacting things, I’d hold off.",1,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,117
OCD,Author,Authora Creative,4 months,Mine is obsessive too. No outward manifestations,,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,2,5,118
OCD,Author,Authora Creative,4 months,Mine is obsessive too. No outward manifestations,,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,119
OCD,Author,an Executive Vice President 1,4 months,"Disclosing it could help protect you if there become job performance issues. We had someone on our team that was not performing, but had disclosed ADHD and it made it much harder to let them go.",2,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,120
OCD,Other,a Creative Director 3,4 months,"That’s good to know. I’m hesitant to disclose ADHD on the application forms because I’m afraid I’ll be passed over. However I’m very open with my mental issues, especially if I see someone else struggling like I did. I’m also an old so that’s another strike","1
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,2,5,121
OCD,Other,an Executive Vice President 1,4 months,I wouldn’t disclose till you start your job so that it’s not used against you to make a hiring decision,,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,3,5,122
OCD,Other,an Executive Vice President 1,4 months,I wouldn’t disclose till you start your job so that it’s not used against you to make a hiring decision,,9/20/24 12:04,https://www.fishbowlapp.com/post/should-i-disclose-to-my-boss-that-i-have-ocd-it-doesnt-seem-to-impact-my-job-other-than-the-fact-that-its-a-huge-hit-on-my-confidence-and,1,5,123
OCD,Other,,6 months,Noise cancelling headphones. Problem solved.,,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,124
OCD,Other,an Attorney 1,6 months,Maybe play music in your office or wear headphones?,4,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,125
OCD,Other,an Associate 1,6 months,Headphones?,4,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,126
OCD,Author,Authoran Associate,6 months,I do that sometimes but it’s hard for me to focus while listening to music depending on what the task is,"1
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,2,6,127
OCD,Other,a Counsel 1,6 months,Workday Lounge playlist. No words and easy to work without being distracted,"3
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,3,6,128
OCD,Other,an Associate 5,6 months,"Air pods pro with noise cancellation, don’t even need to play music","6
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,4,6,129
OCD,Other,an Associate 5,6 months,"Air pods pro with noise cancellation, don’t even need to play music",6,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,130
OCD,Other,an Associate 2,6 months,What is a guttural noise?,1,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,131
OCD,Author,Authoran Associate,6 months,Do you remember the villain in men in black? Kind of like that. Like these noises where he goes “HUAUGH” over and over,"1
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,2,6,132
OCD,Other,an Attorney 1,6 months,Like Al Pacino in Scent of a Woman? https://youtu.be/V9kQBz9azy8,"3
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,3,6,133
OCD,Other,an Attorney 1,6 months,Like Al Pacino in Scent of a Woman? https://youtu.be/V9kQBz9azy8,3,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,134
OCD,Other,a Lawyer 1,6 months,Get a white noise machine.,4,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,135
OCD,Author,Authoran Associate,6 months,Any recs?,,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,2,6,136
OCD,Other,a Career Law Clerk 1,6 months,https://www.amazon.com/Cloud-Soothing-Adjustable-Settings-Auto-Shutoff/dp/B00IABHYV4,"4
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,3,6,137
OCD,Other,a Lawyer 1,6 months,"I travel with one of these. Received it as a hand-me-down -- don't think I'd want to spend as much as these cost. There are cheaper machines out there -- and you can even play YouTube white noise videos... But I'd think this would do the job for you.

https://www.trekwithus.com/marpac-marsona-travel-sound-machine-review/",,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,4,6,138
OCD,Other,a Counsel 2,6 months,"Also in a pinch, iPhone has this built in: https://www.theverge.com/23131327/how-to-iphone-white-noise-background-sounds-ios-15. Android has it through Google assistant, but not sure if there’s a non-assistant way of activating it.","1
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,5,6,139
OCD,Other,a Counsel 2,6 months,"Also in a pinch, iPhone has this built in: https://www.theverge.com/23131327/how-to-iphone-white-noise-background-sounds-ios-15. Android has it through Google assistant, but not sure if there’s a non-assistant way of activating it.",1,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,140
OCD,Other,an Associate 3,6 months,I listened to white noise in headphones when my office neighbor was loud. It helped a lot.,2,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,141
OCD,Other,an Associate 3,6 months,"Spotify has many white noise channels, as well as green noise, which doesn’t make you as sleepy.","4
reactions",9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,2,6,142
OCD,Other,an Associate 3,6 months,"Spotify has many white noise channels, as well as green noise, which doesn’t make you as sleepy.",4,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,143
OCD,Other,an Associate 4,6 months,Like clearing their throat or exclaiming? One is different than the other hah,,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,144
OCD,Other,a Partner 1,6 months,Talk to HR,2,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,145
OCD,Other,an Attorney 2,6 months,"What about the Loop earbuds? I’m not sure if they’d block enough noise, but might be worth a try if you don’t like music or white noise. I play classical music when I need to drown people out because white noise makes me tired (I use it for sleeping at night).",,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,146
OCD,Other,a Counsel 3,6 months,"Give him a 12 pack of smart water, cough drops and chewing gum. Maybe he is dehydrated.",,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,147
OCD,Other,Wilson Elser 1,6 months,I have the White Noise app on my phone and listen to the ocean,,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,148
OCD,Other,a Litigation Paralegal 1,6 months,WFH!,1,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,149
OCD,Other,an Associate 6,6 months,The real right answer. Forgot people still live like this voluntarily. Lol,,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,2,6,150
OCD,Other,an Associate 6,6 months,The real right answer. Forgot people still live like this voluntarily. Lol,,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,151
OCD,Other,a Senior Vice President 1,6 months,"If the issue is hearing the neighboring office, white machine noise canceling headphones or asked to be moved. Only you can control how you react",1,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,152
OCD,Other,,6 months,"I had this happen - I couldn't move so, I just took my laptop and sat at a table in the hall or conference room. I told my manager, but, no help, just let her know where I was. Noise cancellation headphones were too uncomfortable. Good Luck!",,9/20/24 12:04,https://www.fishbowlapp.com/post/attorney-who-shares-a-thin-wall-next-to-me-cant-stop-making-repetitive-guttural-noises-makes-them-every-90-120-seconds-every,1,6,153
OCD,Other,a Director 1,a month,Please get help ❤️❤️❤️ I’m sorry you feel so alone. Sending you good vibes.,9,9/20/24 12:04,https://www.fishbowlapp.com/post/it-vexes-me-how-ocd-is-used-as-a-cutesy-adjective-it-can-be-a-debilitating-disability-here-i-am-at-almost-2am-with-chemical,1,7,154
OCD,Other,a Senior Manager 1,a month,Agreed. People self diagnosing a mental health condition as a replacement for a personality is awful.,5,9/20/24 12:04,https://www.fishbowlapp.com/post/it-vexes-me-how-ocd-is-used-as-a-cutesy-adjective-it-can-be-a-debilitating-disability-here-i-am-at-almost-2am-with-chemical,1,7,155
OCD,Other,a Business Lead 1,a month,"We are listening OP and sending you so much love and support.

I hope you can take a few days off to find grounding and at least 1 to get treatment for your burns.",2,9/20/24 12:04,https://www.fishbowlapp.com/post/it-vexes-me-how-ocd-is-used-as-a-cutesy-adjective-it-can-be-a-debilitating-disability-here-i-am-at-almost-2am-with-chemical,1,7,156
OCD,Other,Deloitte 1,a month,"Just sending you a big hug, OP! I get defensive about people using real diagnoses as casual phrases a lot. I had to ask my team lead to tell people to stop saying our project ""gave them PTSD,"" for instance, because myself and another team member actually have PTSD. I've had a Managing Director call a client ""bipolar""... my grandmother actually was bipolar and her daughter, my aunt, is. It's not a laughing matter. I'm AuDHD and have had to tell people at work that using the r-word is absolutely unacceptable and that no, ""everyone is a little ADHD/ADD"" is not true. I've even heard Schizophrenic used this way in a work setting. It's abhorrent how people treat real disabilities so cavalierly.

I'm so sorry that people are inconsiderate jerks. No one deserves for their suffering to be belittled or minimized or made into a punchline. It's hard enough having invisible disabilities without people insulting what those of us who live with them endure by treating them as a casual joke. ❤️",3,9/20/24 12:04,https://www.fishbowlapp.com/post/it-vexes-me-how-ocd-is-used-as-a-cutesy-adjective-it-can-be-a-debilitating-disability-here-i-am-at-almost-2am-with-chemical,1,7,157
